0.000000	0.047225
0.500000	0.062557
1.000000	0.062210
1.500000	0.048675
2.000000	0.061332
2.500000	0.058372
3.000000	0.063476
3.500000	0.053472
4.000000	0.065538
4.500000	0.051860
5.000000	0.054840
5.500000	0.066477
6.000000	0.066293
6.500000	0.060985
7.000000	0.051676
7.500000	0.056964
8.000000	0.069989
8.500000	0.051533
9.000000	0.050430
9.500000	0.052533
10.000000	0.065007
10.500000	0.060067
11.000000	0.055718
11.500000	0.059332
12.000000	0.055820
12.500000	0.062517
13.000000	0.069601
13.500000	0.063231
14.000000	0.068049
14.500000	0.074317
15.000000	0.053860
15.500000	0.056229
16.000000	0.054064
16.500000	0.061108
17.000000	0.048736
17.500000	0.060557
18.000000	0.057311
18.500000	0.065926
19.000000	0.060638
19.500000	0.051941
20.000000	0.073623
20.500000	0.057780
21.000000	0.064211
21.500000	0.070560
22.000000	0.050083
22.500000	0.042999
23.000000	0.053942
23.500000	0.049226
24.000000	0.052064
24.500000	0.066967
25.000000	0.053799
25.500000	0.063272
26.000000	0.073806
26.500000	0.041529
27.000000	0.068458
27.500000	0.057147
28.000000	0.063027
28.500000	0.052717
29.000000	0.046164
29.500000	0.054902
30.000000	0.063211
30.500000	0.057923
31.000000	0.060128
31.500000	0.059434
32.000000	0.061169
32.500000	0.072173
33.000000	0.064966
33.500000	0.048144
34.000000	0.057535
34.500000	0.049348
35.000000	0.069723
35.500000	0.063966
36.000000	0.060659
36.500000	0.052370
37.000000	0.059230
37.500000	0.057270
38.000000	0.063578
38.500000	0.058025
39.000000	0.055228
39.500000	0.046633
40.000000	0.053819
40.500000	0.060945
41.000000	0.065579
41.500000	0.054983
42.000000	0.050880
42.500000	0.066641
43.000000	0.061680
43.500000	0.062802
44.000000	0.056780
44.500000	0.061680
45.000000	0.066293
45.500000	0.057494
46.000000	0.066130
46.500000	0.069866
47.000000	0.052942
47.500000	0.062394
48.000000	0.065089
48.500000	0.051717
49.000000	0.045184
49.500000	0.058291
50.000000	0.056249
50.500000	0.043510
51.000000	0.059475
51.500000	0.061210
52.000000	0.061843
52.500000	0.066538
53.000000	0.057535
53.500000	0.051676
54.000000	0.048491
54.500000	0.060781
55.000000	0.053513
55.500000	0.060026
56.000000	0.057392
56.500000	0.050778
57.000000	0.048777
57.500000	0.057678
58.000000	0.050328
58.500000	0.060271
59.000000	0.075562
59.500000	0.064211
60.000000	0.062006
60.500000	0.045204
61.000000	0.036732
61.500000	0.055739
62.000000	0.062108
62.500000	0.054309
63.000000	0.047879
63.500000	0.057801
64.000000	0.064885
64.500000	0.060638
65.000000	0.047082
65.500000	0.059577
66.000000	0.051390
66.500000	0.059209
67.000000	0.048287
67.500000	0.052595
68.000000	0.057453
68.500000	0.060802
69.000000	0.046735
69.500000	0.049716
70.000000	0.055636
70.500000	0.065742
71.000000	0.065518
71.500000	0.053003
72.000000	0.065497
72.500000	0.076808
73.000000	0.057106
73.500000	0.060128
74.000000	0.058209
74.500000	0.065191
75.000000	0.051349
75.500000	0.064885
76.000000	0.065395
76.500000	0.070744
77.000000	0.059087
77.500000	0.054820
78.000000	0.068151
78.500000	0.048777
79.000000	0.058699
79.500000	0.061496
80.000000	0.066600
80.500000	0.054657
81.000000	0.054616
81.500000	0.050818
82.000000	0.067518
82.500000	0.056780
83.000000	0.064048
83.500000	0.053309
84.000000	0.069213
84.500000	0.057229
85.000000	0.036997
85.500000	0.058883
86.000000	0.060434
86.500000	0.052145
87.000000	0.055167
87.500000	0.072296
88.000000	0.064619
88.500000	0.063109
89.000000	0.049369
89.500000	0.048471
90.000000	0.051839
90.500000	0.059781
91.000000	0.048654
91.500000	0.047368
92.000000	0.052227
92.500000	0.076746
93.000000	0.069927
93.500000	0.066783
94.000000	0.066232
94.500000	0.045612
95.000000	0.064966
95.500000	0.056453
96.000000	0.070785
96.500000	0.044122
97.000000	0.061516
97.500000	0.056657
98.000000	0.062190
98.500000	0.061251
99.000000	0.062884
99.500000	0.051533
100.000000	0.075419
100.500000	0.061945
101.000000	0.052288
101.500000	0.069621
102.000000	0.072255
102.500000	0.056739
103.000000	0.050839
103.500000	0.068253
104.000000	0.049348
104.500000	0.045919
105.000000	0.049757
105.500000	0.065681
106.000000	0.057882
106.500000	0.056657
107.000000	0.065416
107.500000	0.054391
108.000000	0.076889
108.500000	0.064762
109.000000	0.060965
109.500000	0.067212
110.000000	0.073561
110.500000	0.070070
111.000000	0.061822
111.500000	0.078441
112.000000	0.065497
112.500000	0.047858
113.000000	0.043795
113.500000	0.056269
114.000000	0.043428
114.500000	0.039835
115.000000	0.056984
115.500000	0.064150
116.000000	0.051247
116.500000	0.055371
117.000000	0.053983
117.500000	0.073133
118.000000	0.072418
118.500000	0.060822
119.000000	0.071602
119.500000	0.069009
120.000000	0.063109
120.500000	0.066661
121.000000	0.061251
121.500000	0.054371
122.000000	0.053166
122.500000	0.052105
123.000000	0.060067
123.500000	0.073419
124.000000	0.070254
124.500000	0.064721
125.000000	0.068968
125.500000	0.055902
126.000000	0.059944
126.500000	0.064334
127.000000	0.048695
127.500000	0.060822
128.000000	0.058638
128.500000	0.059230
129.000000	0.062721
129.500000	0.076767
130.000000	0.040202
130.500000	0.063497
131.000000	0.068988
131.500000	0.059658
132.000000	0.063007
132.500000	0.076379
133.000000	0.064476
133.500000	0.052166
134.000000	0.069560
134.500000	0.054024
135.000000	0.057270
135.500000	0.064374
136.000000	0.072520
136.500000	0.048348
137.000000	0.062680
137.500000	0.059475
138.000000	0.059230
138.500000	0.060353
139.000000	0.073684
139.500000	0.062312
140.000000	0.051962
140.500000	0.052186
141.000000	0.065742
141.500000	0.063088
142.000000	0.061884
142.500000	0.058046
143.000000	0.046429
143.500000	0.062251
144.000000	0.048368
144.500000	0.061312
145.000000	0.063578
145.500000	0.064456
146.000000	0.057311
146.500000	0.064436
147.000000	0.067968
147.500000	0.050696
148.000000	0.057413
148.500000	0.050165
149.000000	0.070907
149.500000	0.061169
150.000000	0.062966
150.500000	0.054718
151.000000	0.054779
151.500000	0.052799
152.000000	0.048103
152.500000	0.066191
153.000000	0.067335
153.500000	0.062251
154.000000	0.062047
154.500000	0.060046
155.000000	0.062312
155.500000	0.059066
156.000000	0.052799
156.500000	0.067069
157.000000	0.059107
157.500000	0.065028
158.000000	0.073664
158.500000	0.070030
159.000000	0.066681
159.500000	0.061700
160.000000	0.066089
160.500000	0.064354
161.000000	0.056269
161.500000	0.072357
162.000000	0.072255
162.500000	0.075174
163.000000	0.079441
163.500000	0.065967
164.000000	0.073459
164.500000	0.067661
165.000000	0.051206
165.500000	0.076563
166.000000	0.052840
166.500000	0.054269
167.000000	0.064232
167.500000	0.057351
168.000000	0.086280
168.500000	0.074358
169.000000	0.062659
169.500000	0.076134
170.000000	0.065742
170.500000	0.091139
171.000000	0.072214
171.500000	0.063742
172.000000	0.082361
172.500000	0.069927
173.000000	0.065906
173.500000	0.069805
174.000000	0.065661
174.500000	0.059352
175.000000	0.062455
175.500000	0.081074
176.000000	0.079870
176.500000	0.060128
177.000000	0.061414
177.500000	0.063680
178.000000	0.066538
178.500000	0.072990
179.000000	0.059270
179.500000	0.063905
180.000000	0.064721
180.500000	0.074031
181.000000	0.067335
181.500000	0.059373
182.000000	0.075276
182.500000	0.060128
183.000000	0.088036
183.500000	0.087240
184.000000	0.066743
184.500000	0.067906
185.000000	0.071152
185.500000	0.056943
186.000000	0.056371
186.500000	0.068233
187.000000	0.077257
187.500000	0.057433
188.000000	0.071132
188.500000	0.071663
189.000000	0.061210
189.500000	0.081564
190.000000	0.067825
190.500000	0.069356
191.000000	0.078114
191.500000	0.055698
192.000000	0.062598
192.500000	0.064558
193.000000	0.060965
193.500000	0.062680
194.000000	0.070969
194.500000	0.073888
195.000000	0.069499
195.500000	0.074419
196.000000	0.040284
196.500000	0.061761
197.000000	0.072071
197.500000	0.080197
198.000000	0.056535
198.500000	0.069193
199.000000	0.060414
199.500000	0.055636
200.000000	0.064191
200.500000	0.065089
201.000000	0.067763
201.500000	0.065620
202.000000	0.050614
202.500000	0.073664
203.000000	0.067763
203.500000	0.063292
204.000000	0.080237
204.500000	0.062292
205.000000	0.062272
205.500000	0.080421
206.000000	0.091486
206.500000	0.078175
207.000000	0.087322
207.500000	0.077808
208.000000	0.080687
208.500000	0.073684
209.000000	0.065987
209.500000	0.087281
210.000000	0.096060
210.500000	0.095447
211.000000	0.083463
211.500000	0.094876
212.000000	0.096958
212.500000	0.083994
213.000000	0.076828
213.500000	0.098550
214.000000	0.096080
214.500000	0.077175
215.000000	0.080503
215.500000	0.082075
216.000000	0.073214
216.500000	0.080952
217.000000	0.087015
217.500000	0.091119
218.000000	0.089833
218.500000	0.078808
219.000000	0.076706
219.500000	0.086832
220.000000	0.089465
220.500000	0.086035
221.000000	0.088812
221.500000	0.077338
222.000000	0.087056
222.500000	0.078829
223.000000	0.093222
223.500000	0.091609
224.000000	0.075868
224.500000	0.073092
225.000000	0.088383
225.500000	0.087036
226.000000	0.089833
226.500000	0.095059
227.000000	0.082116
227.500000	0.094671
228.000000	0.079747
228.500000	0.084586
229.000000	0.093038
229.500000	0.084851
230.000000	0.076828
230.500000	0.069295
231.000000	0.102491
231.500000	0.103675
232.000000	0.091609
232.500000	0.067008
233.000000	0.101613
233.500000	0.093385
234.000000	0.096550
234.500000	0.094467
235.000000	0.098693
235.500000	0.099510
236.000000	0.093263
236.500000	0.097754
237.000000	0.081340
237.500000	0.074950
238.000000	0.078461
238.500000	0.071255
239.000000	0.089098
239.500000	0.093385
240.000000	0.058393
240.500000	0.080687
241.000000	0.077706
241.500000	0.060536
242.000000	0.077073
242.500000	0.077400
243.000000	0.075909
243.500000	0.081054
244.000000	0.070846
244.500000	0.089159
245.000000	0.060495
245.500000	0.078625
246.000000	0.084035
246.500000	0.078339
247.000000	0.078175
247.500000	0.092630
248.000000	0.079605
248.500000	0.081626
249.000000	0.090078
249.500000	0.097264
250.000000	0.086138
250.500000	0.091037
251.000000	0.075766
251.500000	0.086975
252.000000	0.093814
252.500000	0.107799
253.000000	0.104144
253.500000	0.084668
254.000000	0.102082
254.500000	0.094876
255.000000	0.099714
255.500000	0.097795
256.000000	0.109228
256.500000	0.100735
257.000000	0.134196
257.500000	0.105308
258.000000	0.125867
258.500000	0.098795
259.000000	0.098081
259.500000	0.104430
260.000000	0.120763
260.500000	0.119027
261.000000	0.125642
261.500000	0.108819
262.000000	0.126316
262.500000	0.110514
263.000000	0.121538
263.500000	0.117639
264.000000	0.107533
264.500000	0.122661
265.000000	0.142485
265.500000	0.111596
266.000000	0.130521
266.500000	0.128133
267.000000	0.123968
267.500000	0.131665
268.000000	0.120579
268.500000	0.117700
269.000000	0.127806
269.500000	0.129256
270.000000	0.131175
270.500000	0.126561
271.000000	0.118497
271.500000	0.118190
272.000000	0.116026
272.500000	0.113229
273.000000	0.127357
273.500000	0.116557
274.000000	0.116680
274.500000	0.111147
275.000000	0.112270
275.500000	0.102981
276.000000	0.121151
276.500000	0.117843
277.000000	0.116659
277.500000	0.119885
278.000000	0.105124
278.500000	0.106860
279.000000	0.145690
279.500000	0.099367
280.000000	0.119660
280.500000	0.122110
281.000000	0.122559
281.500000	0.137667
282.000000	0.137626
282.500000	0.120497
283.000000	0.143302
283.500000	0.131318
284.000000	0.127071
284.500000	0.103021
285.000000	0.110514
285.500000	0.112147
286.000000	0.102327
286.500000	0.107615
287.000000	0.098489
287.500000	0.116149
288.000000	0.116230
288.500000	0.115700
289.000000	0.112862
289.500000	0.120701
290.000000	0.111943
290.500000	0.107411
291.000000	0.089710
291.500000	0.105533
292.000000	0.104328
292.500000	0.104124
